WeekNumber,CollectionDate,SpawnYear,MasterID,BioSamplesID,Rear,SRR,LGDMarkAD,LGDFLmm,GenSex,GenStock,MPG,GenStockProb,GenParentHatchery,GenBY,BioScaleFinalAge,FwAge,SwAge,Age,totalAge,BY,BiosamplesValid,LGDValid,LGDNumPIT
40,9/30/2010,SY2011,68781,10-23656,W,32W,AI,560,F,LOSALM,SALMON,0.496,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D582391
40,9/30/2010,SY2011,68782,10-23657,W,32W,AI,810,NA,NA,NA,0.941,,,3:2,NA,NA,NA,NA,NA,,1,3D9.1C2D58BB43
40,9/30/2010,SY2011,68783,10-23658,W,32W,AI,810,M,LOSALM,SALMON,0.748,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D584C8A
40,9/30/2010,SY2011,68784,10-23659,W,32W,AI,780,NA,NA,NA,0.996,,,3:2,NA,NA,NA,NA,NA,,1,3D9.1C2D5859FA
40,9/30/2010,SY2011,68785,10-23660,W,32W,AI,610,F,GRROND,GRROND,0.7,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D58BE42
40,9/30/2010,SY2011,68786,10-23661,W,32W,AI,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58BD00
40,9/30/2010,SY2011,68787,10-23662,W,32W,AI,800,M,UPSALM,SALMON,0.915,,,1:2,1,2,F1S2,4,BY2007,1,1,3D9.1C2D584D87
40,9/30/2010,SY2011,68788,10-23663,W,32W,AI,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584C7F
40,9/30/2010,SY2011,68789,10-23664,W,32W,AI,600,M,UPSALM,SALMON,0.971,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D58C206
40,9/30/2010,SY2011,68790,10-23665,W,32W,AI,740,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584773
40,9/30/2010,SY2011,68791,10-23666,W,32W,AI,680,F,GRROND,GRROND,0.415,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D581629
40,9/30/2010,SY2011,68792,10-23667,W,32W,AI,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58575D
40,9/30/2010,SY2011,68793,10-23668,W,32W,AI,770,M,IMNAHA,IMNAHA,0.843,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D58C237
40,9/30/2010,SY2011,68794,10-23669,W,32W,AI,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5641CF
40,9/30/2010,SY2011,68795,10-23670,W,32W,AI,770,M,SFSALM,SALMON,0.999,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D56ED2F
40,9/30/2010,SY2011,68796,10-23671,W,32W,AI,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58AFAB
40,9/30/2010,SY2011,68797,10-23672,W,32W,AI,800,F,SFCLWR,CLRWTR,0.999,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D581936
40,9/30/2010,SY2011,68798,10-23673,W,32W,AI,750,NA,NA,NA,0.964,,,2:2,NA,NA,NA,NA,NA,,1,3D9.1C2D585481
40,9/30/2010,SY2011,68799,10-23674,W,32W,AI,770,F,SFCLWR,CLRWTR,0.946,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D5817B4
40,9/30/2010,SY2011,68800,10-23675,W,32W,AI,650,NA,NA,NA,0.638,,,2:2,NA,NA,NA,NA,NA,,1,3D9.1C2D58B200
40,9/30/2010,SY2011,68801,10-23676,W,32W,AI,790,M,UPCLWR,CLRWTR,0.52,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D5852CC
40,9/30/2010,SY2011,68802,10-23677,W,32W,AI,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58439A
40,9/30/2010,SY2011,68803,10-23678,W,32W,AI,760,F,SFCLWR,CLRWTR,0.525,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D584648
40,9/30/2010,SY2011,68804,10-23679,W,32W,AI,820,NA,NA,NA,0.999,,,4:2,NA,NA,NA,NA,NA,,1,3D9.1C2D58C100
40,9/30/2010,SY2011,68805,10-23680,W,32W,AI,520,M,IMNAHA,IMNAHA,0.85,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D571FED
40,9/30/2010,SY2011,68806,10-23681,W,32W,AI,560,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5818A0
40,9/30/2010,SY2011,68807,10-23682,W,32W,AI,690,F,UPSALM,SALMON,0.998,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D585485
40,9/30/2010,SY2011,68808,10-23683,W,32W,AI,790,NA,NA,NA,0.92,,,?:2,NA,NA,NA,NA,NA,,1,3D9.1C2D5817A1
40,9/30/2010,SY2011,68809,10-23684,W,32W,AI,690,F,GRROND,GRROND,0.522,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D58BE4C
40,9/30/2010,SY2011,68810,10-23685,W,32W,AI,660,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D580D17
40,9/30/2010,SY2011,68811,10-23686,W,32W,AI,800,F,UPCLWR,CLRWTR,0.936,,,1:2,1,2,F1S2,4,BY2007,1,1,3D9.1C2D580D00
40,9/30/2010,SY2011,68812,10-23687,W,32W,AI,730,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5851C4
40,9/30/2010,SY2011,68813,10-23688,W,32W,AI,640,M,LOSALM,SALMON,0.737,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D5817B7
40,9/30/2010,SY2011,68814,10-23689,W,32W,AI,710,NA,NA,NA,0.597,,,2:2,NA,NA,NA,NA,NA,,1,3D9.1C2D57237B
40,9/30/2010,SY2011,68815,10-23690,W,32W,AI,560,F,LOCLWR,CLRWTR,0.829,,,3:1,3,1,F3S1,5,BY2006,1,1,3D9.1C2D584D31
40,9/30/2010,SY2011,68816,10-23691,W,32W,AI,680,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581B5E
40,9/30/2010,SY2011,68817,10-23692,W,32W,AI,710,F,UPSALM,SALMON,0.661,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D585B3D
40,9/30/2010,SY2011,68818,10-23693,W,32W,AI,800,NA,NA,NA,0.723,,,?:2,NA,NA,NA,NA,NA,,1,3D9.1C2D5855F9
40,9/30/2010,SY2011,68819,10-23694,W,32W,AI,780,F,LOSALM,SALMON,0.405,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D585B67
40,9/30/2010,SY2011,68820,10-23695,W,32W,AI,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581AFC
40,9/30/2010,SY2011,68821,10-23696,W,32W,AI,580,M,LSNAKE,LSNAKE,0.917,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D5854FA
40,9/30/2010,SY2011,68822,10-23697,W,32W,AI,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B043
40,9/30/2010,SY2011,68823,10-23698,W,32W,AI,830,M,SFCLWR,CLRWTR,0.999,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2C81335E
40,9/30/2010,SY2011,68824,10-23699,W,32W,AI,650,NA,NA,NA,0.72,,,2:2,NA,NA,NA,NA,NA,,1,3D9.1C2D584B62
40,9/30/2010,SY2011,68825,10-23700,W,32W,AI,710,NA,NA,NA,,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D5810EC
40,9/30/2010,SY2011,68826,10-23701,W,32W,AI,630,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D56F113
40,10/1/2010,SY2011,68827,10-23702,W,32W,AI,830,M,LOCLWR,CLRWTR,0.966,,,N:A,NA,NA,NA,NA,NA,1,1,3D9.1C2D5817FD
40,10/1/2010,SY2011,68828,10-23703,W,32W,AI,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58548A
40,10/1/2010,SY2011,68829,10-23704,W,32W,AI,520,M,UPSALM,SALMON,0.996,,,?:1,NA,NA,NA,NA,NA,1,1,3D9.1C2D571C02
40,10/1/2010,SY2011,68830,10-23705,W,32W,AI,800,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58BC61
40,10/1/2010,SY2011,68831,10-23706,W,32W,AI,570,M,UPSALM,SALMON,0.974,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D585AA1
40,10/1/2010,SY2011,68832,10-23707,W,32W,AI,530,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58226F
40,10/1/2010,SY2011,68833,10-23708,W,32W,AI,850,M,SFCLWR,CLRWTR,0.999,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D592314
40,10/1/2010,SY2011,68834,10-23709,W,32W,AI,780,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58586F
40,10/1/2010,SY2011,68835,10-23710,W,32W,AI,590,NA,MFSALM,SALMON,0.857,,,3:1,3,1,F3S1,5,BY2006,1,1,3D9.1C2D58B38E
40,10/1/2010,SY2011,68836,10-23711,W,32W,AI,810,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5845A3
40,10/1/2010,SY2011,68837,10-23712,W,32W,AI,860,F,SFCLWR,CLRWTR,0.826,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2C572A08
40,10/1/2010,SY2011,68838,10-23713,W,32W,AI,690,NA,NA,NA,,,,2:2,NA,NA,NA,NA,NA,,1,3D9.1BF26DF3F2
40,10/1/2010,SY2011,68839,10-23714,W,32W,AI,690,M,LSNAKE,LSNAKE,0.52,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D58BE1F
40,10/1/2010,SY2011,68840,10-23715,W,32W,AI,650,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D592CC2
40,10/1/2010,SY2011,68841,10-23716,W,32W,AI,580,M,SFSALM,SALMON,0.948,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D58B384
40,10/1/2010,SY2011,68842,10-23717,W,32W,AI,580,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5821A6
40,10/1/2010,SY2011,68843,10-23718,W,32W,AI,850,M,SFCLWR,CLRWTR,0.69,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D584A54
40,10/1/2010,SY2011,68844,10-23719,HNC,32H,AI,560,NA,NA,NA,,PAHH,2008,3:1,NA,NA,NA,NA,NA,,1,3D9.1C2CE45EE4
40,10/1/2010,SY2011,68845,10-23720,W,32W,AI,590,M,SFSALM,SALMON,0.98,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D580E4A
40,10/1/2010,SY2011,68846,10-23721,W,32W,AI,600,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581630
40,10/1/2010,SY2011,68847,10-23722,W,32W,AI,540,M,LOCLWR,CLRWTR,0.415,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D580CEF
40,10/1/2010,SY2011,68848,10-23723,W,32W,AI,700,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B1FD
40,10/1/2010,SY2011,68849,10-23724,W,32W,AI,710,F,UPSALM,SALMON,0.693,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D585960
40,10/1/2010,SY2011,68850,10-23725,W,32W,AI,800,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58C851
40,10/1/2010,SY2011,68851,10-23726,W,32W,AI,510,M,LSNAKE,LSNAKE,0.497,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D58BE15
40,10/1/2010,SY2011,68852,10-23727,W,32W,AI,540,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B0D3
40,10/1/2010,SY2011,68853,10-23728,W,32W,AI,660,F,LSNAKE,LSNAKE,0.682,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D58161C
40,10/1/2010,SY2011,68854,10-23729,W,32W,AI,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584B21
40,10/1/2010,SY2011,68855,10-23730,W,32W,AI,630,NA,NA,NA,,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D592EC3
40,10/1/2010,SY2011,68856,10-23731,W,32W,AI,680,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584766
40,10/1/2010,SY2011,68857,10-23732,W,32W,AI,790,F,LOCLWR,CLRWTR,0.773,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D584FF7
40,10/1/2010,SY2011,68858,10-23733,W,32W,AI,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581F13
40,10/1/2010,SY2011,68859,10-23734,W,32W,AI,700,F,GRROND,GRROND,0.791,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D584964
40,10/1/2010,SY2011,68860,10-23735,W,32W,AI,550,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581D53
40,10/1/2010,SY2011,68861,10-23736,W,32W,AI,560,M,LOCLWR,CLRWTR,0.493,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D58482C
40,10/1/2010,SY2011,68862,10-23737,W,32W,AI,780,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B06C
40,10/1/2010,SY2011,68863,10-23738,W,32W,AI,870,F,UPCLWR,CLRWTR,0.967,,,4:2,4,2,F4S2,7,BY2004,1,1,3D9.1C2D580D19
40,10/1/2010,SY2011,68864,10-23739,W,32W,AI,860,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D582240
40,10/1/2010,SY2011,68865,10-23740,W,32W,AI,810,F,SFCLWR,CLRWTR,0.947,,,1:2,1,2,F1S2,4,BY2007,1,1,3D9.1C2D592E72
40,10/1/2010,SY2011,68866,10-23741,W,32W,AI,890,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58C2BA
40,10/1/2010,SY2011,68867,10-23742,W,32W,AI,850,F,SFCLWR,CLRWTR,0.999,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D5850C6
40,10/1/2010,SY2011,68868,10-23743,W,32W,AI,740,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584FCF
40,10/1/2010,SY2011,68869,10-23744,W,32W,AI,730,M,LOCLWR,CLRWTR,0.672,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D58C3E1
40,10/1/2010,SY2011,68870,10-23745,W,32W,AI,790,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5817ED
40,10/1/2010,SY2011,68871,10-23746,W,32W,AI,720,F,LOSALM,SALMON,0.587,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D58BB47
40,10/1/2010,SY2011,68872,10-23747,W,32W,AI,570,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581921
40,10/1/2010,SY2011,68873,10-23748,W,32W,AI,730,F,UPSALM,SALMON,0.672,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D56E602
40,10/1/2010,SY2011,68874,10-23749,W,32W,AI,860,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5852AB
40,10/1/2010,SY2011,68875,10-23750,W,32W,AI,630,F,UPSALM,SALMON,0.942,,,1:1,1,1,F1S1,3,BY2008,1,1,3D9.1C2D58B890
40,10/1/2010,SY2011,68876,10-23751,W,32W,AI,870,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D580DB5
40,10/1/2010,SY2011,68877,10-23752,W,32W,AI,560,F,GRROND,GRROND,0.536,,,3:1,3,1,F3S1,5,BY2006,1,1,3D9.1C2D5854C0
40,10/1/2010,SY2011,68878,10-23753,W,32W,AI,710,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58C0F2
40,10/1/2010,SY2011,68879,10-23754,W,32W,AI,610,F,GRROND,GRROND,0.688,,,3:1,3,1,F3S1,5,BY2006,1,1,3D9.1C2D584A43
40,10/1/2010,SY2011,68880,10-23755,W,32W,AI,740,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5721D8
40,10/1/2010,SY2011,68881,10-23756,W,32W,AI,690,F,MFSALM,SALMON,1,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D5819AD
40,10/1/2010,SY2011,68882,10-23757,W,32W,AI,790,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D582110
40,10/1/2010,SY2011,68883,10-23758,W,32W,AI,810,M,LOSALM,SALMON,0.328,,,1:2,1,2,F1S2,4,BY2007,1,1,3D9.1C2D59322B
40,10/1/2010,SY2011,68884,10-23759,W,32W,AI,820,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B8AA
40,10/1/2010,SY2011,68885,10-23760,W,32W,AI,700,F,GRROND,GRROND,0.976,,,N:A,NA,NA,NA,NA,NA,1,1,3D9.1C2D580D0F
40,10/1/2010,SY2011,68886,10-23761,W,32W,AI,620,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581411
40,10/1/2010,SY2011,68887,10-23762,W,32W,AI,530,M,LSNAKE,LSNAKE,0.564,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D5817F0
40,10/1/2010,SY2011,68888,10-23763,W,32W,AI,770,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B8EC
40,10/1/2010,SY2011,68889,10-23764,W,32W,AI,610,NA,NA,NA,,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2CE4844F
40,10/1/2010,SY2011,68890,10-23765,W,32W,AI,790,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D592F05
40,10/1/2010,SY2011,68891,10-23766,W,32W,AI,700,M,UPSALM,SALMON,0.631,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D580E4E
40,10/1/2010,SY2011,68892,10-23767,W,32W,AI,760,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58AF1E
40,10/1/2010,SY2011,68893,10-23768,W,32W,AI,690,F,GRROND,GRROND,0.905,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D5721D0
40,10/1/2010,SY2011,68894,10-23769,W,32W,AI,770,NA,NA,NA,,,,3:2,NA,NA,NA,NA,NA,,1,3D9.1C2C2B665E
40,10/1/2010,SY2011,68895,10-23770,W,32W,AI,730,F,UPSALM,SALMON,0.909,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D58599C
40,10/1/2010,SY2011,68896,10-23771,W,32W,AI,680,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581E3C
40,10/1/2010,SY2011,68897,10-23772,W,32W,AI,560,M,UPSALM,SALMON,0.991,,,N:A,NA,NA,NA,NA,NA,1,1,3D9.1C2D585669
40,10/1/2010,SY2011,68898,10-23773,W,32W,AI,780,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581626
40,10/1/2010,SY2011,68899,10-23774,W,32W,AI,560,M,GRROND,GRROND,0.494,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D58B947
40,10/1/2010,SY2011,68900,10-23775,W,32W,AI,730,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D57256E
40,10/1/2010,SY2011,68901,10-23776,W,32W,AI,650,NA,IMNAHA,IMNAHA,0.656,,,2:1S,2,REPEAT,F2S1R,5,BY2006,1,1,3D9.1C2D580E61
40,10/1/2010,SY2011,68902,10-23777,W,32W,AI,680,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D5858F9
40,10/1/2010,SY2011,68903,10-23778,W,32W,AI,670,F,GRROND,GRROND,0.767,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D581D78
40,10/1/2010,SY2011,68904,10-23779,W,32W,AI,870,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D585956
40,10/1/2010,SY2011,68905,10-23780,W,32W,AI,860,M,SFCLWR,CLRWTR,0.735,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D58424E
40,10/1/2010,SY2011,68906,10-23781,W,32W,AI,750,NA,NA,NA,0.404,,,1:2,NA,NA,NA,NA,NA,,1,3D9.1C2D581935
40,10/1/2010,SY2011,68907,10-23782,W,32W,AI,780,F,UPCLWR,CLRWTR,0.999,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D5810E6
40,10/1/2010,SY2011,68908,10-23783,W,32W,AI,750,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B6B3
40,10/1/2010,SY2011,68909,10-23784,W,32W,AI,740,NA,UPSALM,SALMON,0.999,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D580E55
40,10/1/2010,SY2011,68910,10-23785,W,32W,AI,810,NA,NA,NA,0.996,,,4:2,NA,NA,NA,NA,NA,,1,3D9.1C2D5841E8
40,10/1/2010,SY2011,68911,10-23786,W,32W,AI,580,F,GRROND,GRROND,0.365,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D58C62C
40,10/1/2010,SY2011,68912,10-23787,W,32W,AI,700,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584B52
40,10/1/2010,SY2011,68913,10-23788,W,32W,AI,680,F,GRROND,GRROND,0.836,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D5930B0
40,10/1/2010,SY2011,68914,10-23789,W,32W,AI,730,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B383
40,10/1/2010,SY2011,68915,10-23790,W,32W,AI,770,F,UPCLWR,CLRWTR,0.558,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D5820EE
40,10/1/2010,SY2011,68916,10-23791,W,32W,AI,710,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58179F
40,10/1/2010,SY2011,68917,10-23792,W,32W,AI,830,NA,SFCLWR,CLRWTR,0.968,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D5482C7
40,10/1/2010,SY2011,68918,10-23793,W,32W,AI,700,NA,NA,NA,0.563,,,2:2,NA,NA,NA,NA,NA,,1,3D9.1C2D584771
40,10/1/2010,SY2011,68919,10-23794,W,32W,AI,750,F,SFCLWR,CLRWTR,0.963,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D546062
40,10/1/2010,SY2011,68920,10-23795,W,32W,AI,780,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58AFB4
40,10/1/2010,SY2011,68921,10-23796,W,32W,AI,560,F,LOSALM,SALMON,0.859,,,3:1,3,1,F3S1,5,BY2006,1,1,3D9.1C2D5817A8
40,10/1/2010,SY2011,68922,10-23797,W,32W,AI,740,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58437B
40,10/1/2010,SY2011,68923,10-23798,W,32W,AI,840,M,UPCLWR,CLRWTR,0.995,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D551BAE
40,10/1/2010,SY2011,68924,10-23799,W,32W,AI,810,NA,NA,NA,0.389,,,3:2,NA,NA,NA,NA,NA,,1,3D9.1C2D58C766
40,10/1/2010,SY2011,68925,10-23800,W,32W,AI,800,F,UPCLWR,CLRWTR,0.923,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D55010F
40,10/1/2010,SY2011,68926,10-23801,W,32W,AI,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D54F3B8
40,10/1/2010,SY2011,68927,10-23802,W,32W,AI,690,F,IMNAHA,IMNAHA,0.786,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D58B57F
40,10/1/2010,SY2011,68928,10-23803,W,32W,AI,740,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B94F
40,10/1/2010,SY2011,68929,10-23804,W,32W,AI,570,M,GRROND,GRROND,0.338,,,2:1,2,1,F2S1,4,BY2007,1,1,3D9.1C2D547A31
40,10/1/2010,SY2011,68930,10-23805,W,32W,AI,680,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D56B91F
40,10/1/2010,SY2011,68931,10-23806,W,32W,AI,790,M,SFSALM,SALMON,0.732,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D547EFB
40,10/1/2010,SY2011,68932,10-23807,W,32W,AI,720,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584B59
40,10/1/2010,SY2011,68933,10-23808,W,32W,AI,690,M,IMNAHA,IMNAHA,0.63,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D55113F
40,10/1/2010,SY2011,68934,10-23809,W,32W,AI,730,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58B1EF
40,10/1/2010,SY2011,68935,10-23810,W,32W,AI,670,NA,NA,NA,,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D5813CD
40,10/1/2010,SY2011,68936,10-23811,W,32W,AI,780,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584852
40,10/1/2010,SY2011,68937,10-23812,W,32W,AI,640,F,GRROND,GRROND,0.988,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D58C0CB
40,10/1/2010,SY2011,68938,10-23813,W,32W,AI,690,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D57276A
40,10/1/2010,SY2011,68939,10-23814,W,32W,AI,760,F,SFCLWR,CLRWTR,0.984,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D5857D9
40,10/1/2010,SY2011,68940,10-23815,W,32W,AI,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D580DB2
40,10/1/2010,SY2011,68941,10-23816,W,32W,AI,580,F,UPSALM,SALMON,0.766,,,?:1,NA,NA,NA,NA,NA,1,1,3D9.1C2D584ED2
40,10/1/2010,SY2011,68942,10-23817,W,32W,AI,940,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581234
40,10/1/2010,SY2011,68943,10-23818,W,32W,AI,890,M,UPCLWR,CLRWTR,0.973,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D592509
40,10/1/2010,SY2011,68944,10-23819,W,32W,AI,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D584ED5
40,10/2/2010,SY2011,68945,10-23820,W,32W,AI,690,M,GRROND,GRROND,0.493,,,?:2,NA,NA,NA,NA,NA,1,1,3D9.1C2D581F4D
40,10/2/2010,SY2011,68946,10-23821,W,32W,AI,850,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581F80
40,10/2/2010,SY2011,68947,10-23822,W,32W,AI,690,M,MFSALM,SALMON,0.999,,,4:1,4,1,F4S1,6,BY2005,1,1,3D9.1C2D584D64
40,10/2/2010,SY2011,68948,10-23823,W,32W,AI,840,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D58C289
40,10/2/2010,SY2011,68949,10-23824,W,32W,AI,760,NA,NA,NA,,,,2:2,2,2,F2S2,5,BY2006,1,1,3D9.1C2D5844D0
40,10/2/2010,SY2011,68950,10-23825,W,32W,AI,830,NA,NA,NA,,,,,,NA,NA,,NA,,1,3D9.1C2D581B56
40,10/2/2010,SY2011,68951,10-23826,W,32W,AI,780,NA,NA,NA,,,,3:2,3,2,F3S2,6,BY2005,1,1,3D9.1C2D545E49
